customer_id,age,gender,city,signup_days_ago,total_spend,avg_order_value,purchase_frequency,time_since_last_purchase,most_frequent_category,customer_support_calls,discount_usage_rate,device_type,preferred_purchase_time,email_open_rate,app_opens_last_30d,engagement_score
CUST_07880,63,Female,Fort Worth,1347,1446.66,97.43,2.81,143,Clothing,2,0.24,Desktop,Evening,0.29,8,24.95
CUST_07881,50,Female,Houston,629,396.57,80.75,2.83,54,Home,1,0.21,Desktop,Evening,0.91,12,53.55
CUST_07882,34,Other,Austin,1215,349.37,73.64,1.46,46,Sports,1,0.24,Tablet,Evening,0.78,15,51.46
CUST_07883,41,Female,Columbus,1200,171.83,21.69,1.88,72,Beauty,0,0.42,Tablet,Evening,0.9,10,31.45
CUST_07884,54,Other,Chicago,948,1.7,20.74,1.39,26,Clothing,1,0.12,Desktop,Morning,0.81,11,73.63
CUST_07885,19,Male,Dallas,517,31.6,47.67,2.41,110,Home,0,0.2,Mobile,Evening,0.91,9,54.55
CUST_07886,49,Male,Jacksonville,845,152.59,61.46,0.99,98,Electronics,1,0.32,Tablet,Morning,0.91,13,41.14
CUST_07887,41,Other,Columbus,1548,389.95,91.22,0.85,138,Electronics,2,0.12,Desktop,Evening,0.6,8,35.49
CUST_07888,26,Male,Columbus,1595,43.64,95.21,1.52,94,Beauty,0,0.04,Tablet,Evening,0.97,10,49.67
CUST_07889,21,Female,San Antonio,833,1788.7,75,-0.11,142,Clothing,1,0.1,Desktop,Evening,0.92,9,48.22
CUST_07890,34,Male,Los Angeles,820,264.63,83.08,-1.67,120,Electronics,1,0.61,Mobile,Evening,0.91,10,13.45
CUST_07891,34,Male,New York,811,190.13,70.51,2.36,90,Electronics,0,0.33,Mobile,Afternoon,0.85,12,59.45
CUST_07892,67,Other,Austin,762,372.43,102.4,2.45,32,Home,2,0.09,Tablet,Afternoon,0.73,7,47.72
CUST_07893,65,Female,Los Angeles,1363,33.6,56.75,0.99,99,Sports,2,0.27,Mobile,Afternoon,0.86,5,39.16
CUST_07894,47,Male,Fort Worth,1629,950.06,67.15,1.81,21,Home,2,0.27,Mobile,Morning,0.88,12,68.67
CUST_07895,57,Male,Jacksonville,319,308.35,79.78,3.45,64,Home,1,0.07,Mobile,Morning,0.8,10,58.42
CUST_07896,28,Other,Chicago,111,98.21,55.69,1.8,57,Beauty,0,0.32,Desktop,Morning,0.95,13,49.3
CUST_07897,38,Other,Phoenix,807,88.21,37.72,3.21,26,Home,2,0.21,Desktop,Evening,0.66,9,57.22
CUST_07898,38,Female,Columbus,1497,223.89,83.92,1.27,115,Clothing,1,0.17,Mobile,Evening,0.63,8,39.79
CUST_07899,35,Male,Charlotte,1041,425.91,131.32,2.12,139,Clothing,2,0.28,Tablet,Afternoon,0.68,7,31.75
CUST_07900,46,Other,Chicago,1244,269.7,77.82,2.42,71,Sports,1,0.6,Mobile,Afternoon,0.87,13,32.74
CUST_07901,41,Other,San Jose,487,454.16,93.68,1.44,32,Electronics,2,0.3,Mobile,Afternoon,0.41,12,32.15
CUST_07902,27,Other,Dallas,811,611.2,66.54,1.63,113,Electronics,0,0.46,Mobile,Evening,0.7,9,49.31
CUST_07903,62,Female,San Jose,1329,690.13,84.97,1.77,136,Sports,0,0.5,Desktop,Afternoon,0.83,10,60.25
CUST_07904,34,Other,Houston,517,256.21,39.64,1.13,25,Sports,0,0.07,Desktop,Evening,0.87,9,54.4
CUST_07905,35,Female,San Antonio,1153,631.16,48.01,2.15,172,Home,1,0.37,Desktop,Evening,0.51,8,40.27
CUST_07906,59,Female,Houston,835,76.29,90.26,3.15,54,Beauty,0,0.47,Mobile,Morning,0.82,6,33.43
CUST_07907,65,Male,Chicago,624,359.84,69.07,3.11,110,Electronics,0,0.33,Mobile,Evening,0.68,6,53.72
CUST_07908,37,Male,San Jose,1048,37.64,33.37,3.9,179,Electronics,0,0.08,Desktop,Afternoon,0.82,5,50.22
CUST_07909,54,Female,New York,1565,139.93,64.52,1.52,136,Sports,2,0.35,Tablet,Evening,0.71,10,34.82
CUST_07910,62,Male,Columbus,1156,437.56,98.07,1.43,134,Sports,1,0.07,Mobile,Evening,0.84,11,54.78
CUST_07911,35,Male,Jacksonville,556,674.35,59.36,2.57,56,Electronics,0,0.17,Tablet,Morning,0.57,10,52.76
CUST_07912,34,Other,Dallas,1345,50.08,18.3,3.34,118,Electronics,1,0.04,Mobile,Evening,0.77,9,60.54
CUST_07913,26,Male,Fort Worth,497,116.01,118.92,3.04,164,Home,4,0.15,Tablet,Morning,0.75,6,40.67
CUST_07914,31,Female,Austin,888,2407.84,77.86,2.62,72,Electronics,2,0.54,Tablet,Afternoon,0.41,12,60.52
CUST_07915,66,Male,New York,1743,205.99,115.72,1.16,77,Sports,0,0.24,Mobile,Afternoon,0.91,11,54.47
CUST_07916,46,Other,Austin,382,167.07,83.81,1.24,157,Clothing,4,0.33,Mobile,Evening,0.94,12,44.19
CUST_07917,48,Female,Fort Worth,216,44.56,58.76,2.49,50,Clothing,1,0.66,Mobile,Afternoon,0.85,15,51.16
CUST_07918,21,Male,New York,756,593.46,83.87,2.4,46,Clothing,0,0.02,Desktop,Morning,0.82,9,82.71
CUST_07919,35,Female,Charlotte,543,354.9,82.94,1.84,111,Home,0,0.14,Tablet,Evening,0.55,13,38.58
CUST_07920,37,Male,New York,916,85.72,120.86,2.44,83,Clothing,0,0.2,Mobile,Afternoon,0.48,14,65.77
CUST_07921,64,Other,Columbus,1802,501.06,107.13,2.07,150,Beauty,0,0.31,Tablet,Morning,0.35,10,53.91
CUST_07922,60,Male,Phoenix,1035,373.02,92.14,2.75,55,Beauty,0,0.34,Tablet,Afternoon,0.84,10,47.63
CUST_07923,61,Female,San Antonio,82,416.14,84.59,1.42,30,Home,1,0.3,Tablet,Afternoon,0.87,3,45.89
CUST_07924,26,Female,San Antonio,994,2634.85,77.02,0.57,67,Clothing,2,0.36,Tablet,Morning,0.86,9,48.48
CUST_07925,30,Female,San Jose,1180,14.52,60.51,0.71,114,Sports,3,0.3,Mobile,Evening,0.69,7,0.23
CUST_07926,32,Male,New York,166,1232.39,101.9,1.27,59,Home,2,0.37,Tablet,Afternoon,0.53,13,50.95
CUST_07927,44,Male,Philadelphia,208,922.23,64.43,1.42,164,Electronics,2,0.16,Mobile,Morning,0.58,9,37.38
CUST_07928,32,Male,Dallas,24,268.36,68.93,1.96,33,Home,0,0.56,Mobile,Afternoon,0.84,14,47.15
CUST_07929,45,Other,Philadelphia,807,1064.09,76.72,1.14,0,Beauty,3,0.52,Tablet,Morning,0.81,10,51.38
CUST_07930,54,Other,Charlotte,887,522.86,59.35,0.89,40,Sports,3,0.27,Tablet,Morning,0.64,10,37.94
CUST_07931,36,Other,Houston,691,1100.71,63.82,0.46,103,Clothing,1,0.32,Tablet,Afternoon,0.88,6,35.25
CUST_07932,43,Female,Charlotte,332,451.6,75.06,2.18,171,Beauty,2,0.62,Mobile,Evening,0.54,10,22.73
CUST_07933,69,Female,San Jose,1586,121.77,73.02,1.97,34,Clothing,1,0.34,Desktop,Morning,0.8,12,71.43
CUST_07934,43,Female,Dallas,1002,429.27,111.39,2.19,154,Clothing,0,0.3,Desktop,Evening,0.57,10,65.52
CUST_07935,42,Female,Fort Worth,1543,98.65,36.8,1.52,148,Home,1,0.33,Mobile,Morning,0.98,9,48.26
CUST_07936,43,Female,Chicago,1535,75.89,89.06,3.79,81,Home,0,0.45,Mobile,Morning,0.78,12,46.53
CUST_07937,43,Male,Fort Worth,1636,530.75,62.95,0.82,22,Beauty,2,0.42,Mobile,Evening,0.61,7,43.04
CUST_07938,63,Female,San Jose,1617,1473.25,66.3,2.06,40,Clothing,1,0.23,Desktop,Afternoon,0.81,13,81.95
CUST_07939,45,Male,Houston,241,443.97,15.57,-0.21,177,Home,1,0.31,Mobile,Afternoon,0.75,5,10.59
CUST_07940,66,Other,Houston,836,794.3,56.37,2.4,21,Beauty,0,0.46,Desktop,Afternoon,0.86,12,61.27
CUST_07941,35,Other,Houston,181,92.18,87.98,1.23,39,Clothing,1,0.11,Desktop,Evening,0.6,9,36.05
CUST_07942,49,Other,Philadelphia,1317,530.96,57.7,0.66,129,Electronics,1,0.53,Desktop,Morning,0.98,11,42.74
CUST_07943,20,Other,Fort Worth,1107,660.21,63.09,2.45,41,Electronics,3,0.5,Tablet,Morning,0.65,11,52.46
CUST_07944,19,Other,Austin,1590,21.25,67.4,0.78,157,Beauty,2,0.34,Mobile,Morning,0.4,9,36.56
CUST_07945,50,Female,Charlotte,90,51.11,80.06,1.16,171,Electronics,1,0.17,Mobile,Afternoon,0.87,8,41.27
CUST_07946,59,Female,Charlotte,439,760.67,116.57,2.97,82,Sports,0,0.49,Desktop,Morning,0.73,10,58.72
CUST_07947,36,Female,Austin,1739,289.86,73.17,2.15,9,Beauty,0,0.3,Tablet,Evening,0.83,9,61.41
CUST_07948,34,Other,San Antonio,543,260.09,147.26,1.61,83,Beauty,1,0.2,Desktop,Morning,0.54,8,48.07
CUST_07949,61,Other,Columbus,193,1265.18,139.64,2.14,151,Clothing,2,0.15,Desktop,Morning,0.79,6,60.36
CUST_07950,50,Male,Dallas,488,2412.03,115.98,1.59,133,Sports,0,0.59,Desktop,Afternoon,0.71,10,57.42
CUST_07951,29,Female,Columbus,612,722.78,100.44,2.64,122,Beauty,0,0.43,Mobile,Evening,0.89,13,47.86
CUST_07952,66,Other,Austin,1373,786.54,83.66,1.83,44,Home,0,0.33,Tablet,Evening,0.69,10,50.33
CUST_07953,20,Other,Chicago,1113,116.8,112.96,1.05,124,Beauty,2,0.21,Mobile,Evening,0.46,12,36.33
CUST_07954,60,Other,San Diego,955,106.74,127.8,0.51,145,Sports,0,0.22,Desktop,Morning,0.58,15,34.03
CUST_07955,66,Male,San Diego,1147,1973.38,77.79,3.12,143,Beauty,0,0.35,Desktop,Evening,0.78,10,62.52
CUST_07956,43,Other,New York,1398,593.87,81.68,0.58,102,Electronics,4,0.51,Tablet,Evening,0.75,11,38.37
CUST_07957,52,Male,Phoenix,1071,580.31,94.28,2.74,103,Sports,0,0.37,Desktop,Evening,0.62,21,73.45
CUST_07958,25,Male,Fort Worth,1457,168.57,72.47,1.12,39,Home,3,0.35,Mobile,Evening,0.81,21,75.84
CUST_07959,69,Female,San Jose,146,1087.89,111.93,1.34,143,Sports,0,0.5,Tablet,Evening,0.49,3,9.13
CUST_07960,53,Other,Phoenix,1027,22.73,44.21,3.24,103,Beauty,0,0.3,Tablet,Afternoon,0.94,15,59.75
CUST_07961,24,Male,Jacksonville,1554,160.51,83.62,1.32,78,Home,0,0.59,Desktop,Morning,0.8,7,48.73
CUST_07962,63,Other,San Diego,1338,99.31,45.31,1.72,127,Home,1,0.29,Desktop,Evening,0.45,11,22.94
CUST_07963,63,Female,San Diego,327,620.83,74.03,3.16,103,Home,2,0.38,Tablet,Evening,0.61,13,35.45
CUST_07964,53,Female,Jacksonville,988,628.25,56.59,2.6,140,Electronics,2,0.16,Desktop,Afternoon,0.66,4,33.34
CUST_07965,33,Male,Los Angeles,1105,382.57,73.6,2.66,49,Sports,1,0.26,Tablet,Morning,0.87,8,62.81
CUST_07966,41,Female,Chicago,153,2.64,33.1,1.17,156,Beauty,1,0.03,Mobile,Evening,0.9,10,43.19
CUST_07967,18,Female,Los Angeles,402,1034.77,89.97,1.12,134,Electronics,1,0.43,Mobile,Evening,0.83,14,34.62
CUST_07968,66,Female,New York,820,1557.11,65.38,2.55,4,Home,3,0.35,Mobile,Afternoon,0.84,9,59.36
CUST_07969,42,Other,Los Angeles,488,113.02,101.56,2,167,Beauty,1,0.05,Tablet,Morning,0.51,10,41.24
CUST_07970,27,Other,San Jose,67,923.32,73.64,1.95,3,Clothing,0,0.42,Tablet,Morning,0.86,12,67.41
CUST_07971,33,Male,Philadelphia,89,1811.29,96.03,0.77,6,Beauty,3,0.49,Tablet,Morning,0.73,16,52.32
CUST_07972,33,Male,Jacksonville,1159,197.99,63.37,1.3,36,Clothing,2,0.27,Desktop,Evening,0.78,12,41.34
CUST_07973,25,Female,New York,202,102.32,95.02,0.28,112,Clothing,4,0.07,Mobile,Evening,0.54,13,36.96
CUST_07974,46,Female,Philadelphia,428,1898.01,127.72,2.12,74,Home,4,0.24,Desktop,Morning,0.85,11,63.07
CUST_07975,56,Male,New York,940,30.8,55.91,2.42,49,Clothing,0,0.32,Tablet,Afternoon,0.42,8,38.73
CUST_07976,45,Female,Los Angeles,1203,161.45,95.27,2.92,68,Electronics,1,0.18,Tablet,Evening,0.82,16,66.41
CUST_07977,23,Male,San Diego,339,677.45,43.9,0.55,156,Home,1,0.39,Tablet,Evening,0.85,12,40.55
CUST_07978,33,Other,Columbus,79,480.32,71.57,2.67,118,Clothing,1,0.41,Tablet,Morning,0.96,14,67.8
CUST_07979,37,Female,Philadelphia,1621,576.82,28.81,1.93,88,Sports,1,0.16,Desktop,Afternoon,0.87,11,50.07
CUST_07980,33,Female,Dallas,1557,615.66,91.6,3.04,29,Electronics,2,0.1,Mobile,Evening,0.5,11,60.88
CUST_07981,24,Female,New York,378,579.41,60.22,0.2,147,Sports,1,0.19,Mobile,Morning,0.68,14,24.85
CUST_07982,58,Other,Phoenix,165,209.46,93.68,3.57,66,Beauty,1,0.31,Tablet,Afternoon,0.77,5,31.62
CUST_07983,31,Other,San Antonio,1564,186.62,82.62,1.79,60,Electronics,3,0.25,Mobile,Morning,0.65,12,37.57
CUST_07984,60,Female,Dallas,749,279.72,68.98,2.19,43,Sports,2,0.41,Mobile,Afternoon,0.75,13,49.13
CUST_07985,43,Male,Columbus,1824,824.31,94.44,1.16,55,Sports,3,0.23,Mobile,Afternoon,0.81,10,54.64
CUST_07986,43,Other,Austin,1721,1392.5,101.55,1.01,78,Home,0,0.27,Desktop,Afternoon,0.72,7,49.02
CUST_07987,31,Female,Dallas,937,303.71,64.52,2.5,168,Beauty,0,0.12,Desktop,Morning,0.73,7,39.34
CUST_07988,24,Female,Houston,155,44.83,102.51,1.66,77,Electronics,0,0.04,Tablet,Morning,0.85,12,53.74
CUST_07989,50,Other,Fort Worth,1147,1392.72,69.34,3.62,39,Electronics,2,0.07,Tablet,Morning,0.74,7,75.86
CUST_07990,43,Male,Houston,1623,41.92,6.47,1.7,49,Electronics,1,0.23,Tablet,Afternoon,0.73,13,54.37
CUST_07991,62,Female,Charlotte,1226,86.65,80.4,2.83,137,Clothing,1,0.42,Desktop,Evening,0.94,16,41.31
CUST_07992,37,Male,Houston,1064,1011.26,58.8,1.78,16,Electronics,3,0.15,Mobile,Morning,0.73,11,48.49
CUST_07993,20,Male,Chicago,169,400.9,65.42,-0.85,14,Clothing,1,0.29,Mobile,Evening,0.94,5,37.67
CUST_07994,69,Other,San Diego,1094,217.46,24.55,1.57,92,Home,2,0.31,Mobile,Afternoon,0.69,7,58.09
CUST_07995,21,Female,Phoenix,792,1336.17,82.48,2.74,50,Clothing,2,0.03,Mobile,Morning,0.87,9,50.46
CUST_07996,43,Female,San Antonio,1354,1615.81,57.76,2.14,120,Beauty,0,0.72,Desktop,Morning,0.75,8,65.1
CUST_07997,28,Male,San Jose,1464,200.81,61.92,1.49,65,Clothing,2,0.2,Mobile,Evening,0.52,10,42.47
CUST_07998,19,Other,Philadelphia,1423,1014.09,101.43,2.22,25,Beauty,0,0.45,Mobile,Afternoon,0.93,8,66.84
CUST_07999,31,Other,Columbus,1517,567.42,22.32,3.27,37,Beauty,1,0.17,Tablet,Morning,0.76,9,49.84
CUST_08000,61,Other,Dallas,1003,160.44,84.29,3.06,124,Beauty,0,0.42,Tablet,Evening,0.82,9,52.94
CUST_08001,47,Male,Columbus,354,1418.79,84.78,0.54,91,Beauty,2,0.07,Tablet,Afternoon,0.89,13,54.99
CUST_08002,66,Male,Chicago,328,32.57,80.94,2.02,29,Electronics,1,0.4,Tablet,Morning,0.8,14,43.99
CUST_08003,29,Female,Philadelphia,498,191.32,102.64,2.16,54,Beauty,1,0.27,Mobile,Morning,0.6,14,56.64
CUST_08004,43,Other,Chicago,1443,252.31,97.11,0.9,136,Sports,1,0.18,Desktop,Evening,0.75,13,52.46
CUST_08005,61,Male,Los Angeles,1527,586.65,78.25,1.21,15,Home,0,0.05,Tablet,Afternoon,0.73,8,59.52
CUST_08006,50,Other,Chicago,1563,19.6,56.2,1.03,23,Sports,1,0.21,Desktop,Afternoon,0.36,7,39.29
CUST_08007,30,Male,Los Angeles,345,1102.62,63.79,1.1,19,Electronics,2,0.44,Tablet,Morning,0.68,15,60.34
CUST_08008,31,Female,Los Angeles,643,538.09,74.42,0.47,61,Beauty,1,0.23,Desktop,Afternoon,0.59,15,58.46
CUST_08009,41,Other,San Jose,789,160.81,16.68,1.81,51,Clothing,0,0.63,Tablet,Afternoon,0.69,14,57.84
CUST_08010,51,Male,Austin,377,536.97,62.49,2.69,125,Electronics,0,0.38,Tablet,Evening,0.75,11,47.58
CUST_08011,61,Other,San Antonio,1319,384.93,104.89,1.37,77,Home,0,0.24,Mobile,Morning,0.48,9,25.09
CUST_08012,43,Male,San Jose,1312,204.94,65.22,3.63,51,Clothing,3,0.29,Mobile,Morning,0.77,11,48.79
CUST_08013,38,Male,Charlotte,1278,14.51,95.18,3.28,42,Clothing,0,0.42,Tablet,Afternoon,0.87,8,48.8
CUST_08014,45,Male,Chicago,434,400.48,96.81,1.69,95,Beauty,0,0.39,Mobile,Morning,0.86,12,58.1
CUST_08015,65,Other,San Diego,501,42.88,105.29,1.74,137,Home,3,0.5,Desktop,Evening,0.6,12,25.4
CUST_08016,53,Male,Fort Worth,1109,830.83,67.05,3.26,65,Home,1,0.42,Mobile,Evening,0.36,6,43.6
CUST_08017,57,Female,Los Angeles,521,46.35,68.68,1.29,70,Clothing,0,0.16,Tablet,Afternoon,0.86,12,31.66
CUST_08018,19,Other,Austin,562,279.95,82.73,2.24,100,Home,0,0.47,Tablet,Afternoon,0.64,4,23.39
CUST_08019,59,Female,Austin,513,285.07,55.11,2.93,14,Sports,0,0.26,Mobile,Morning,0.75,14,56.6
CUST_08020,26,Female,San Antonio,516,406.19,57.48,1.49,74,Beauty,1,0.18,Desktop,Morning,0.71,11,43.4
CUST_08021,40,Other,Chicago,1540,20.15,100.02,1.92,83,Beauty,1,0.2,Desktop,Morning,0.87,10,34.24
CUST_08022,32,Male,Dallas,497,113.97,57.62,0.74,49,Sports,0,0.16,Mobile,Afternoon,0.68,11,38.19
CUST_08023,30,Female,San Antonio,602,111.26,87.76,0.85,40,Sports,1,0.51,Mobile,Morning,0.94,8,41.52
CUST_08024,40,Other,Charlotte,1015,456.86,84.93,3.51,59,Home,0,0.33,Desktop,Afternoon,0.44,12,54.95
CUST_08025,34,Male,Dallas,1186,153.02,74.76,2.38,32,Clothing,0,0.16,Mobile,Morning,0.81,8,53.54
CUST_08026,65,Other,Los Angeles,667,77.86,81.68,2.7,51,Home,0,0.18,Desktop,Evening,0.56,10,65.75
CUST_08027,19,Other,Philadelphia,1551,9.26,92.05,2.4,165,Sports,0,0.21,Desktop,Afternoon,0.91,8,27.27
CUST_08028,37,Other,Phoenix,365,918,110.95,2.12,121,Beauty,1,0.2,Desktop,Morning,0.67,7,60.77
CUST_08029,37,Male,Columbus,1568,1779.77,51.5,1.48,137,Beauty,1,0.13,Tablet,Afternoon,0.56,10,69.14
CUST_08030,63,Female,Los Angeles,1449,607.45,50.61,3.75,95,Beauty,1,0.4,Mobile,Afternoon,0.81,11,58.55
CUST_08031,20,Female,Houston,967,266.12,72.52,0.71,99,Home,1,0.11,Tablet,Evening,0.77,8,28.47
CUST_08032,29,Other,Houston,1599,65.06,83.84,0.81,177,Sports,0,0.16,Tablet,Morning,0.76,13,37.24
CUST_08033,57,Other,San Diego,364,322.28,82.04,1.37,58,Clothing,2,0.15,Tablet,Morning,0.65,10,59.31
CUST_08034,19,Male,Fort Worth,108,305.62,117.99,2.39,139,Home,1,0.18,Mobile,Morning,0.85,8,40.81
CUST_08035,53,Other,San Antonio,1038,272.26,51.03,2.17,57,Beauty,0,0.38,Desktop,Evening,0.47,8,38.94
CUST_08036,31,Other,Fort Worth,1047,237.65,33.7,1.18,8,Sports,0,0.11,Tablet,Evening,0.58,10,55.85
CUST_08037,33,Other,Phoenix,623,343.34,87.84,1.66,176,Clothing,1,0.3,Mobile,Afternoon,0.85,11,40.66
CUST_08038,36,Female,Dallas,321,38,80.58,1.55,80,Electronics,1,0.27,Desktop,Morning,0.66,4,38.87
CUST_08039,51,Other,New York,510,19.52,71.58,2.23,104,Home,4,0.27,Mobile,Evening,0.65,9,9.02
CUST_08040,61,Female,Houston,672,33.05,95.19,1.53,50,Electronics,1,0.11,Tablet,Evening,0.79,7,59.38
CUST_08041,63,Male,Phoenix,1065,111.57,34.16,3.67,172,Sports,1,0.22,Mobile,Morning,0.76,10,50.65
CUST_08042,23,Male,San Diego,1818,162.91,31.71,1.71,66,Electronics,0,0.11,Mobile,Morning,0.76,14,54.17
CUST_08043,30,Female,Chicago,304,92.84,24.96,1.71,113,Beauty,1,0.66,Desktop,Afternoon,0.86,10,21.85
CUST_08044,53,Female,Columbus,969,145.12,57.26,2.7,104,Home,0,0.39,Mobile,Evening,0.81,13,50.16
CUST_08045,39,Female,Jacksonville,1680,102.8,105.54,2.53,79,Clothing,1,0.3,Mobile,Evening,0.88,16,46.69
CUST_08046,35,Female,Phoenix,1439,81.7,37.92,3.14,17,Beauty,0,0.38,Tablet,Morning,0.39,6,35.1
CUST_08047,29,Other,Chicago,1474,173.35,75.97,2.95,177,Sports,2,0.16,Tablet,Afternoon,0.36,7,26.47
CUST_08048,69,Female,Fort Worth,1824,253.34,82.62,1.77,141,Home,0,0.1,Desktop,Afternoon,0.74,6,24.27
CUST_08049,47,Female,San Antonio,1418,681.81,113.68,3.14,137,Sports,1,0.19,Mobile,Afternoon,0.93,11,51.24
CUST_08050,68,Female,San Jose,1689,1556.69,53.45,1.59,133,Sports,0,0.1,Tablet,Evening,0.67,9,58.06
CUST_08051,57,Other,Chicago,1618,1256.44,52.45,0.9,2,Sports,1,0.17,Desktop,Afternoon,0.9,9,63.49
CUST_08052,24,Other,San Antonio,365,323.07,100.88,1.96,112,Home,1,0.44,Mobile,Afternoon,0.66,6,19.44
CUST_08053,49,Other,Columbus,738,309.34,48.19,2.38,85,Beauty,0,0.18,Tablet,Afternoon,0.78,6,52.75
CUST_08054,65,Male,Los Angeles,989,67.16,105.24,2.22,129,Sports,0,0.48,Tablet,Morning,0.86,9,58.97
CUST_08055,36,Other,San Antonio,1021,1783.16,83.92,2.45,75,Clothing,2,0.37,Tablet,Evening,0.56,17,61.55
CUST_08056,23,Female,Dallas,1453,713.76,30.86,1.21,120,Beauty,2,0.14,Desktop,Afternoon,0.62,9,22.08
CUST_08057,37,Other,Jacksonville,152,940.52,91.33,2.61,128,Sports,0,0.11,Tablet,Evening,0.55,6,42.23
CUST_08058,44,Other,Phoenix,259,133.39,86.29,3.38,179,Home,2,0.36,Tablet,Afternoon,0.59,15,54.96
CUST_08059,60,Female,Jacksonville,1615,256.32,68.95,1.22,100,Sports,0,0.49,Desktop,Afternoon,0.46,7,30.5
CUST_08060,54,Other,Philadelphia,707,54.15,59.35,2.89,140,Sports,0,0.33,Desktop,Afternoon,0.62,9,23.71
CUST_08061,65,Male,Fort Worth,223,1413.53,115.39,2.38,31,Electronics,0,0.13,Tablet,Morning,0.64,9,60.98
CUST_08062,24,Other,San Jose,1290,168.32,13.78,2.68,152,Electronics,1,0.33,Mobile,Afternoon,0.79,8,40.58
CUST_08063,22,Male,Austin,230,453.18,37.18,1.21,165,Beauty,0,0.31,Tablet,Morning,0.95,8,34.83
CUST_08064,28,Male,Chicago,439,82.57,61.79,2.14,132,Electronics,2,0.38,Mobile,Morning,0.9,7,25.87
CUST_08065,32,Male,Fort Worth,150,811.76,87.09,2.04,100,Home,0,0.04,Mobile,Afternoon,0.71,14,62.8
CUST_08066,20,Female,San Jose,910,103.11,74.94,1.97,145,Electronics,0,0.41,Mobile,Afternoon,0.74,14,34.83
CUST_08067,22,Other,Phoenix,1481,828.75,57.34,2.23,137,Home,2,0.34,Tablet,Morning,0.76,10,49.21
CUST_08068,40,Male,Fort Worth,978,256.88,88.25,2.54,161,Sports,0,0.34,Tablet,Afternoon,0.68,3,20.16
CUST_08069,54,Male,Charlotte,1160,431.09,31.56,3.41,29,Beauty,0,0.14,Tablet,Morning,0.9,12,71.5
CUST_08070,26,Other,Phoenix,635,157.16,84.09,3.02,159,Electronics,5,0.06,Tablet,Evening,0.74,15,31.46
CUST_08071,32,Female,Chicago,399,1071.84,67.5,2.92,138,Electronics,0,0.44,Mobile,Afternoon,0.6,10,53.11
CUST_08072,20,Female,San Diego,622,713.28,91.78,3.33,85,Beauty,0,0.5,Mobile,Morning,0.82,7,50.28
CUST_08073,46,Male,Philadelphia,143,218.69,87.34,2.2,157,Home,1,0.17,Mobile,Afternoon,0.94,12,36.04
CUST_08074,23,Female,Fort Worth,948,440.18,94.05,1.12,0,Home,1,0.11,Mobile,Afternoon,0.95,5,63.81
CUST_08075,34,Other,Chicago,1094,69.05,59.73,2.19,5,Electronics,1,0.06,Mobile,Evening,0.9,12,57.65
CUST_08076,43,Female,New York,54,87.46,56.58,2.44,77,Home,5,0.25,Tablet,Evening,0.94,13,43.65
CUST_08077,38,Other,San Jose,844,381.44,79.86,2.83,57,Home,0,0.45,Mobile,Morning,0.31,7,25.03
CUST_08078,25,Male,New York,938,511.66,38.55,2.54,94,Electronics,1,0.29,Desktop,Morning,0.89,14,58.91
CUST_08079,38,Other,Fort Worth,1427,407.58,130.38,1.82,123,Electronics,3,0.38,Tablet,Evening,0.74,12,39.72
CUST_08080,28,Male,Austin,552,409.82,115.19,3.2,146,Electronics,0,0.23,Desktop,Morning,0.72,8,44.84
CUST_08081,55,Other,San Jose,1733,677.96,36.09,2.3,61,Clothing,3,0.12,Desktop,Morning,0.82,10,52.7
CUST_08082,25,Other,Jacksonville,1051,1163.48,80.7,1.79,70,Electronics,0,0.17,Desktop,Afternoon,0.91,9,48.49
CUST_08083,59,Female,Los Angeles,299,245.18,104.56,0.26,162,Clothing,3,0.19,Tablet,Morning,0.84,9,13.55
CUST_08084,41,Other,San Jose,692,384.94,65.19,2.46,170,Sports,3,0.27,Mobile,Evening,0.76,13,41.45
CUST_08085,52,Male,Phoenix,558,1117.58,56.25,0.84,4,Home,0,0.13,Mobile,Morning,0.74,8,66.28
CUST_08086,31,Other,San Antonio,1678,312.07,104.52,1,127,Clothing,1,0.46,Mobile,Afternoon,0.59,8,13.65
CUST_08087,31,Male,New York,1344,294.53,108.82,2.46,45,Sports,3,0.53,Mobile,Evening,0.74,12,30.23
CUST_08088,27,Male,New York,445,727.32,34.7,2.48,34,Home,0,0.26,Desktop,Evening,0.73,9,73.28
CUST_08089,29,Other,Houston,98,1049.01,77.93,0.88,99,Home,2,0.37,Mobile,Evening,0.79,8,57.97
CUST_08090,55,Female,Fort Worth,1150,669.08,71.98,1.61,100,Home,0,0.08,Desktop,Afternoon,0.62,7,52.56
CUST_08091,61,Other,San Jose,58,52.75,31.04,1.93,123,Beauty,0,0.23,Mobile,Morning,0.6,6,5.64
CUST_08092,63,Other,Charlotte,177,312.53,34.84,2.82,163,Beauty,1,0.35,Desktop,Morning,0.78,8,38.45
CUST_08093,51,Female,Philadelphia,719,119.11,51.98,1.42,3,Clothing,0,0.19,Tablet,Evening,0.44,10,48.58
CUST_08094,58,Male,Dallas,1309,190.88,75.39,2.78,1,Clothing,2,0.59,Tablet,Morning,0.68,11,63.11
CUST_08095,27,Other,New York,666,316.27,107.29,1.15,100,Home,1,0.38,Mobile,Afternoon,0.62,9,19.43
CUST_08096,34,Female,Austin,1051,125.21,5.46,0.74,162,Sports,3,0.17,Tablet,Afternoon,0.96,12,20.84
